TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19950107,-22.861,-22.667,1.811,-23.83,0.23,2.34,205.535,0.205,98.286,0.36,1.05
19950108,-17.361,-17.444,1.063,-16.948,0.009,0.687,246.041,0.281,98.167,0.438,1.156
19950109,-18.062,-18.082,0.824,-17.964,0.045,1.151,241.715,0.24,97.976,0.828,1.188
19950110,-21.656,-21.603,1.252,-21.919,0.198,1.046,216.053,0.211,97.605,0.503,0.955
19950111,-24.002,-23.879,0.308,-24.537,0.165,1.78,200.582,0.208,97.556,0.321,1.249
19950112,-26.687,-26.813,2.767,-26.206,0.478,2.684,184.046,0.2,98.136,0.202,0.514
19950113,-29.933,-30.092,1.456,-29.33,0.713,2.106,190.731,0.196,98.03,0.167,1.75
19950114,-30.765,-30.78,1.329,-30.706,0.138,5.81,165.219,0.191,98.029,0.014,0.773
19950115,-32.473,-32.67,0.951,-31.725,0.755,6.131,163.068,0.196,98.169,0.0,1.57
19950116,-25.054,-25.041,3.365,-25.105,0.797,6.607,209.675,0.26,97.289,0.0,2.421
19950117,-16.394,-16.82,1.498,-14.776,0.068,5.469,221.18,0.343,96.809,0.0,1.929
19950118,-16.946,-17.642,1.939,-14.3,0.877,2.344,229.54,0.259,96.813,0.382,2.113
19950119,-20.273,-20.498,1.188,-19.419,0.404,6.729,199.394,0.23,96.951,0.0,1.599
19950120,-18.732,-18.54,3.101,-19.459,0.135,6.003,217.566,0.263,97.794,0.326,1.881
19950121,-11.775,-11.56,0.771,-12.498,0.32,3.654,244.752,0.343,97.847,0.037,2.113
19950122,-6.447,-7.098,2.485,-4.495,0.971,9.569,229.258,1.165,98.384,0.211,3.281
19950123,-14.232,-14.099,3.744,-14.633,0.668,4.294,228.894,0.363,99.528,0.585,2.309
19950124,-22.849,-22.804,2.359,-22.982,0.475,4.927,189.352,0.187,99.82,0.259,1.315
19950125,-29.418,-29.464,1.8,-29.281,0.073,7.414,160.338,0.133,99.769,0.12,0.886
19950126,-37.481,-37.49,2.274,-37.453,0.848,12.49,137.382,0.179,99.465,0.0,0.772
19950127,-37.004,-37.074,3.304,-36.793,1.515,13.221,165.779,0.197,99.119,0.099,2.19
19950128,-26.13,-26.306,2.071,-25.602,0.622,8.356,232.691,0.296,97.688,1.505,3.817
19950129,-21.839,-21.91,1.6,-21.647,0.628,2.919,250.903,0.378,96.941,1.244,2.824
19950130,-19.87,-20.062,0.564,-19.353,0.621,5.134,252.839,0.46,97.549,0.628,2.64
19950131,-19.083,-19.211,0.482,-18.772,0.506,4.709,259.151,0.418,97.776,0.637,1.624
19950201,-19.027,-19.272,0.397,-18.434,0.706,13.607,211.571,0.263,98.064,0.106,1.591
19950202,-18.58,-18.757,1.289,-18.151,1.098,16.233,208.631,0.31,98.062,0.0,1.969
19950203,-18.68,-19.311,1.424,-17.147,0.989,18.496,202.296,0.288,97.898,0.0,0.937
19950204,-17.611,-17.664,3.887,-17.483,1.981,11.371,223.982,0.334,98.861,0.0,2.361
19950205,-8.785,-8.934,2.274,-8.422,1.02,18.611,248.358,0.743,97.713,0.389,3.155
19950206,-2.126,-2.933,2.482,-0.353,0.872,22.655,242.209,1.767,98.621,0.0,2.796
19950207,-9.609,-9.697,1.551,-9.416,1.056,24.624,236.759,0.477,99.246,0.0,1.732
19950208,-9.929,-10.102,0.475,-9.584,0.153,9.925,260.647,0.464,99.636,0.295,1.97
19950209,-11.915,-12.023,1.31,-11.698,1.466,26.139,231.021,0.388,100.363,0.0,3.087
19950210,-10.36,-10.434,0.373,-10.211,0.115,4.122,277.37,0.33,100.526,3.411,1.535
19950211,-10.73,-10.965,0.294,-10.262,0.772,18.454,251.013,0.348,101.648,0.139,1.386
19950212,-10.509,-10.861,0.344,-9.807,0.415,7.509,272.431,0.342,100.711,2.195,1.136
19950213,-14.559,-14.708,2.541,-14.26,0.596,33.483,204.419,0.465,100.472,0.062,2.641
19950214,-21.736,-22.644,1.519,-20.081,1.822,38.785,173.555,0.304,100.409,0.0,1.53
19950215,-23.472,-24.401,0.497,-21.778,1.771,42.161,171.046,0.348,100.692,0.0,1.455
