year;month;day;hour;minute;doy;Prec;P;Tair;U;Ustar;H2O;CO2;Zen;LWin;diffPar;dirPar;diffNir;dirNir;DDsum;X;Tdaily;Tsoil;SWC
2022;8;19;12;30;231;0.000;100079.145;27.671;0.241;0.115;20.654;390.000;0.931;366.533;106.767;31.902;147.440;44.055;1008.981;18.444;21.464;15.155;0.609
2022;8;19;13;0;231;0.000;100081.818;26.257;1.004;0.220;22.108;390.000;0.974;369.060;97.655;6.789;134.857;9.375;1008.981;18.444;21.464;15.150;0.609
2022;8;19;13;30;231;0.000;100084.491;25.541;0.385;0.165;22.594;390.000;1.024;368.073;87.386;0.298;120.676;0.412;1008.981;18.444;21.464;15.146;0.609
2022;8;19;14;0;231;0.000;100087.164;24.739;0.967;0.232;23.557;390.000;1.079;366.957;70.926;0.000;97.945;0.000;1008.981;18.444;21.464;15.148;0.609
2022;8;19;14;30;231;0.000;100088.600;24.439;1.696;0.304;23.494;390.000;1.137;365.046;71.689;2.070;98.999;2.858;1008.981;18.444;21.464;15.150;0.609
2022;8;19;15;0;231;0.000;100093.598;24.055;0.429;0.159;23.633;390.000;1.198;363.151;64.908;11.683;89.635;16.133;1008.981;18.444;21.464;15.146;0.610
2022;8;19;15;30;231;0.000;100073.600;23.993;0.165;0.046;22.952;390.000;1.261;361.545;53.523;5.129;73.913;7.082;1008.981;18.444;21.464;15.144;0.610
2022;8;19;16;0;231;0.000;100053.602;24.079;0.218;0.066;23.589;390.000;1.324;358.615;40.713;0.000;56.223;0.000;1008.981;18.444;21.464;15.145;0.610
2022;8;19;16;30;231;0.000;100068.602;23.569;0.187;0.058;22.573;390.000;1.387;353.963;25.843;0.000;35.688;0.000;1008.981;18.444;21.464;15.147;0.610
2022;8;19;17;0;231;0.000;100083.601;22.728;0.206;0.059;22.030;390.000;1.449;353.898;10.972;0.000;15.152;0.000;1008.981;18.444;21.464;15.150;0.610
2022;8;19;17;30;231;0.000;100098.600;21.421;0.134;0.029;20.706;390.000;1.509;346.322;6.960;0.000;9.611;0.000;1008.981;18.444;21.464;15.147;0.610
2022;8;19;18;0;231;0.000;100113.600;20.728;0.170;0.040;20.601;390.000;1.567;342.664;2.823;0.124;3.898;0.171;1008.981;18.444;21.464;15.143;0.610
2022;8;19;18;30;231;0.000;100128.599;19.934;0.223;0.036;19.622;390.000;1.621;339.010;2.699;0.248;3.727;0.343;1008.981;18.444;21.464;15.151;0.610
2022;8;19;19;0;231;0.000;100143.598;19.673;0.175;0.058;19.757;390.000;1.671;339.750;2.575;0.372;3.556;0.514;1008.981;18.444;21.464;15.159;0.611
2022;8;19;19;30;231;0.000;100153.599;19.102;0.135;0.032;18.776;390.000;1.717;339.021;2.451;0.496;3.384;0.685;1008.981;18.444;21.464;15.161;0.611
2022;8;19;20;0;231;0.000;100163.600;18.330;0.188;0.033;18.016;390.000;1.757;340.702;2.327;0.620;3.213;0.857;1008.981;18.444;21.464;15.159;0.611
2022;8;19;20;30;231;0.000;100178.599;17.967;0.155;0.035;17.796;390.000;1.790;344.607;2.202;0.745;3.042;1.028;1008.981;18.444;21.464;15.162;0.611
2022;8;19;21;0;231;0.000;100193.598;17.738;0.083;0.080;17.491;390.000;1.816;344.351;2.078;0.869;2.870;1.199;1008.981;18.444;21.464;15.164;0.611
2022;8;19;21;30;231;0.000;100188.600;17.493;0.215;0.056;17.287;390.000;1.835;343.234;1.954;0.993;2.699;1.371;1008.981;18.444;21.464;15.162;0.611
2022;8;19;22;0;231;0.000;100183.601;17.380;0.117;0.068;17.225;390.000;1.845;344.381;1.830;1.117;2.527;1.542;1008.981;18.444;21.464;15.156;0.611
2022;8;19;22;30;231;0.000;100173.600;17.283;0.187;0.091;16.929;390.000;1.848;346.493;1.706;1.241;2.356;1.714;1008.981;18.444;21.464;15.158;0.611
2022;8;19;23;0;231;0.000;100163.600;17.036;0.064;0.057;16.757;390.000;1.842;347.793;1.582;1.365;2.185;1.885;1008.981;18.444;21.464;15.163;0.611
2022;8;19;23;30;231;0.000;100163.600;16.400;0.130;0.082;16.234;390.000;1.827;348.065;1.458;1.489;2.013;2.056;1008.981;18.444;21.464;15.163;0.612
2022;8;20;0;0;232;0.000;100163.600;15.204;0.105;0.071;14.925;390.000;1.805;348.268;1.334;1.613;1.842;2.228;1024.702;18.729;20.721;15.164;0.612
2022;8;20;0;30;232;0.000;100178.599;14.812;0.086;0.046;14.433;390.000;1.776;347.373;1.210;1.737;1.671;2.399;1024.702;18.729;20.721;15.160;0.612
2022;8;20;1;0;232;0.000;100193.598;14.287;0.156;0.034;13.867;390.000;1.740;344.383;1.086;1.861;1.499;2.570;1024.702;18.729;20.721;15.177;0.612
2022;8;20;1;30;232;0.000;100198.600;13.896;0.086;0.055;13.323;390.000;1.697;343.342;1.039;2.144;1.434;2.961;1024.702;18.729;20.721;15.174;0.612
2022;8;20;2;0;232;0.000;100203.602;13.628;0.118;0.060;13.119;390.000;1.650;345.257;0.972;2.447;1.342;3.380;1024.702;18.729;20.721;15.174;0.612
2022;8;20;2;30;232;0.000;100193.602;13.397;0.085;0.080;12.919;390.000;1.598;345.338;3.456;10.820;4.773;14.942;1024.702;18.729;20.721;15.174;0.612
2022;8;20;3;0;232;0.000;100183.601;13.367;0.052;0.069;12.861;390.000;1.542;345.127;5.027;20.108;6.942;27.768;1024.702;18.729;20.721;15.171;0.612
2022;8;20;3;30;232;0.000;100198.600;13.485;0.274;0.113;12.866;390.000;1.483;347.895;9.748;38.991;13.461;53.844;1024.702;18.729;20.721;15.168;0.612
2022;8;20;4;0;232;0.000;100213.600;15.439;1.039;0.226;14.257;390.000;1.422;351.756;14.468;57.874;19.980;79.921;1024.702;18.729;20.721;15.168;0.612
2022;8;20;4;30;232;0.000;100223.600;17.129;1.479;0.251;15.345;390.000;1.360;355.592;20.133;80.534;27.803;111.213;1024.702;18.729;20.721;15.168;0.612
2022;8;20;5;0;232;0.000;100233.601;19.003;1.586;0.254;16.391;390.000;1.297;357.226;25.798;103.193;35.626;142.505;1024.702;18.729;20.721;15.168;0.612
2022;8;20;5;30;232;0.000;100223.600;21.421;1.673;0.227;17.890;390.000;1.234;351.594;31.322;125.286;43.254;173.015;1024.702;18.729;20.721;15.180;0.612
2022;8;20;6;0;232;0.000;100213.600;22.663;1.733;0.309;18.157;390.000;1.172;350.533;36.845;147.380;50.881;203.524;1024.702;18.729;20.721;15.178;0.612
2022;8;20;6;30;232;0.000;100198.600;23.681;1.890;0.222;18.370;390.000;1.113;353.945;41.754;167.018;57.661;230.644;1024.702;18.729;20.721;15.150;0.612
2022;8;20;7;0;232;0.000;100183.601;24.267;2.142;0.357;18.300;390.000;1.056;353.995;46.664;186.656;64.441;257.764;1024.702;18.729;20.721;15.147;0.612
2022;8;20;7;30;232;0.000;100183.601;24.893;2.080;0.338;18.438;390.000;1.004;356.190;50.488;201.952;69.721;278.886;1024.702;18.729;20.721;15.150;0.612
2022;8;20;8;0;232;0.000;100183.601;25.408;2.385;0.383;18.373;390.000;0.957;356.338;54.312;217.247;75.002;300.008;1024.702;18.729;20.721;15.150;0.612
2022;8;20;8;30;232;0.000;100173.600;25.723;2.056;0.376;17.974;390.000;0.917;360.064;56.058;224.234;77.414;309.656;1024.702;18.729;20.721;15.159;0.612
2022;8;20;9;0;232;0.000;100163.600;26.133;2.451;0.572;17.504;390.000;0.884;360.434;57.805;231.220;79.826;319.304;1024.702;18.729;20.721;15.166;0.612
2022;8;20;9;30;232;0.000;100143.598;26.409;2.845;0.488;16.762;390.000;0.861;362.796;58.324;233.298;80.543;322.173;1024.702;18.729;20.721;15.165;0.612
2022;8;20;10;0;232;0.000;100123.597;26.640;2.847;0.404;15.933;390.000;0.848;366.468;58.844;235.375;81.260;325.041;1024.702;18.729;20.721;15.165;0.612
2022;8;20;10;30;232;0.000;100113.600;26.730;3.147;0.508;16.076;390.000;0.845;368.106;57.286;229.143;79.109;316.436;1024.702;18.729;20.721;15.170;0.612
2022;8;20;11;0;232;0.000;100103.602;26.915;2.666;0.459;16.271;390.000;0.853;370.226;55.728;222.912;76.958;307.831;1024.702;18.729;20.721;15.172;0.612
2022;8;20;11;30;232;0.000;100063.600;26.711;2.601;0.447;16.297;390.000;0.872;372.648;51.574;206.295;71.221;284.883;1024.702;18.729;20.721;15.174;0.612
2022;8;20;12;0;232;0.000;100023.597;26.807;2.802;0.432;16.436;390.000;0.900;368.411;56.210;180.887;77.624;249.796;1024.702;18.729;20.721;15.175;0.611
2022;8;20;12;30;232;0.000;100008.598;26.463;2.848;0.466;16.717;390.000;0.936;366.533;61.288;157.634;84.635;217.686;1024.702;18.729;20.721;15.177;0.611
2022;8;20;13;0;232;0.000;99993.598;26.100;2.824;0.489;16.935;390.000;0.980;369.060;62.555;138.192;86.385;190.837;1024.702;18.729;20.721;15.176;0.611
2022;8;20;13;30;232;0.000;99988.600;25.935;2.843;0.446;16.693;390.000;1.030;368.073;74.751;90.591;103.227;125.101;1024.702;18.729;20.721;15.172;0.611
2022;8;20;14;0;232;0.000;99983.601;25.684;2.722;0.473;17.089;390.000;1.085;366.957;78.743;51.192;108.741;70.694;1024.702;18.729;20.721;15.174;0.611
2022;8;20;14;30;232;0.000;99998.600;25.410;2.957;0.461;16.933;390.000;1.143;365.046;73.676;27.699;101.744;38.251;1024.702;18.729;20.721;15.176;0.611
2022;8;20;15;0;232;0.000;100013.600;25.053;3.295;0.554;17.039;390.000;1.204;363.151;63.694;9.121;87.958;12.595;1024.702;18.729;20.721;15.172;0.611
2022;8;20;15;30;232;0.000;100008.601;24.544;2.501;0.442;16.304;390.000;1.266;361.545;52.696;5.248;72.770;7.248;1024.702;18.729;20.721;15.175;0.611
2022;8;20;16;0;232;0.000;100003.602;24.184;2.443;0.495;16.858;390.000;1.329;358.615;41.185;1.888;56.875;2.608;1024.702;18.729;20.721;15.180;0.611
2022;8;20;16;30;232;0.000;100003.602;23.491;2.085;0.399;16.115;390.000;1.392;353.963;27.495;0.000;37.969;0.000;1024.702;18.729;20.721;15.177;0.611
2022;8;20;17;0;232;0.000;100003.602;22.466;1.694;0.300;15.946;390.000;1.454;353.898;11.916;0.000;16.456;0.000;1024.702;18.729;20.721;15.176;0.611
2022;8;20;17;30;232;0.000;100008.601;21.001;1.664;0.309;15.425;390.000;1.515;346.322;7.432;0.000;10.263;0.000;1024.702;18.729;20.721;15.177;0.611
2022;8;20;18;0;232;0.000;100013.600;20.151;1.535;0.276;15.833;390.000;1.572;342.664;2.823;0.124;3.898;0.171;1024.702;18.729;20.721;15.178;0.611
2022;8;20;18;30;232;0.000;100013.600;19.146;1.235;0.254;15.554;390.000;1.627;339.010;2.699;0.248;3.727;0.343;1024.702;18.729;20.721;15.181;0.611
2022;8;20;19;0;232;0.000;100013.600;18.675;1.283;0.231;16.179;390.000;1.677;339.750;2.575;0.372;3.556;0.514;1024.702;18.729;20.721;15.185;0.611
2022;8;20;19;30;232;0.000;99998.600;18.157;1.043;0.196;15.513;390.000;1.723;339.021;2.451;0.496;3.384;0.685;1024.702;18.729;20.721;15.183;0.611
2022;8;20;20;0;232;0.000;99983.601;17.438;1.081;0.243;15.065;390.000;1.762;340.702;2.327;0.620;3.213;0.857;1024.702;18.729;20.721;15.176;0.611
2022;8;20;20;30;232;0.000;99973.600;17.022;0.963;0.146;14.908;390.000;1.796;344.607;2.202;0.745;3.042;1.028;1024.702;18.729;20.721;15.179;0.611
2022;8;20;21;0;232;0.000;99963.600;16.740;1.135;0.220;14.654;390.000;1.822;344.351;2.078;0.869;2.870;1.199;1024.702;18.729;20.721;15.181;0.611
2022;8;20;21;30;232;0.000;99948.600;16.312;1.449;0.309;14.392;390.000;1.841;343.234;1.954;0.993;2.699;1.371;1024.702;18.729;20.721;15.179;0.611
2022;8;20;22;0;232;0.000;99933.601;16.015;1.151;0.231;14.250;390.000;1.851;344.381;1.830;1.117;2.527;1.542;1024.702;18.729;20.721;15.173;0.611
2022;8;20;22;30;232;0.000;99918.602;15.918;0.849;0.196;14.054;390.000;1.853;346.493;1.706;1.241;2.356;1.714;1024.702;18.729;20.721;15.171;0.611
2022;8;20;23;0;232;0.000;99903.602;15.671;0.827;0.152;13.983;390.000;1.847;347.793;1.582;1.365;2.185;1.885;1024.702;18.729;20.721;15.172;0.611
2022;8;20;23;30;232;0.000;99873.600;15.009;0.505;0.112;13.713;390.000;1.833;348.065;1.458;1.489;2.013;2.056;1024.702;18.729;20.721;15.167;0.611
2022;8;21;0;0;233;0.000;99843.598;13.786;0.796;0.166;12.737;390.000;1.811;348.268;1.334;1.613;1.842;2.228;1038.104;18.688;18.402;15.164;0.611
2022;8;21;0;30;233;0.000;99848.600;13.368;0.898;0.146;12.491;390.000;1.781;347.373;1.210;1.737;1.671;2.399;1038.104;18.688;18.402;15.160;0.611
2022;8;21;1;0;233;0.000;99853.602;12.817;0.550;0.125;12.169;390.000;1.745;344.383;1.086;1.861;1.499;2.570;1038.104;18.688;18.402;15.177;0.611
2022;8;21;1;30;233;0.000;99838.600;12.478;0.381;0.148;11.909;390.000;1.702;343.342;1.039;2.144;1.434;2.961;1038.104;18.688;18.402;15.170;0.611
2022;8;21;2;0;233;0.000;99823.597;12.263;0.500;0.163;11.950;390.000;1.655;345.257;0.972;2.447;1.342;3.380;1038.104;18.688;18.402;15.165;0.611
2022;8;21;2;30;233;0.000;99818.598;12.111;0.073;0.105;11.929;390.000;1.602;345.338;3.171;9.926;4.379;13.707;1038.104;18.688;18.402;15.161;0.611
2022;8;21;3;0;233;0.000;99813.600;12.159;0.305;0.140;12.040;390.000;1.546;345.127;4.555;18.219;6.290;25.160;1038.104;18.688;18.402;15.154;0.611
2022;8;21;3;30;233;0.000;99813.600;12.199;1.311;0.255;12.138;390.000;1.488;347.895;9.228;36.914;12.744;50.976;1038.104;18.688;18.402;15.151;0.611
2022;8;21;4;0;233;0.000;99813.600;14.074;1.309;0.265;13.581;390.000;1.426;351.756;13.902;55.608;19.198;76.792;1038.104;18.688;18.402;15.151;0.611
2022;8;21;4;30;233;0.000;99813.600;15.737;1.443;0.297;14.680;390.000;1.364;355.592;19.425;77.701;26.825;107.301;1038.104;18.688;18.402;15.151;0.611
2022;8;21;5;0;233;0.000;99813.600;17.585;1.841;0.352;15.767;390.000;1.301;357.226;24.949;99.794;34.453;137.811;1038.104;18.688;18.402;15.151;0.611
2022;8;21;5;30;233;0.000;99798.600;19.977;2.030;0.342;17.252;390.000;1.238;351.594;29.103;116.411;40.190;160.759;1038.104;18.688;18.402;15.158;0.611
2022;8;21;6;0;233;0.000;99783.601;21.194;1.756;0.344;17.540;390.000;1.177;350.533;33.257;133.028;45.926;183.706;1038.104;18.688;18.402;15.152;0.611
2022;8;21;6;30;233;0.000;99778.599;22.001;2.171;0.426;18.020;390.000;1.117;353.945;35.381;141.526;48.860;195.440;1038.104;18.688;18.402;15.120;0.611
2022;8;21;7;0;233;0.000;99773.597;22.377;2.308;0.416;18.239;390.000;1.061;353.995;42.511;145.018;58.705;200.263;1038.104;18.688;18.402;15.113;0.611
2022;8;21;7;30;233;0.000;99753.599;22.583;2.483;0.454;18.552;390.000;1.009;356.190;53.213;145.410;73.484;200.805;1038.104;18.688;18.402;15.116;0.611
2022;8;21;8;0;233;0.000;99733.601;22.679;2.225;0.348;18.690;390.000;0.962;356.338;60.691;149.025;83.812;205.797;1038.104;18.688;18.402;15.116;0.611
2022;8;21;8;30;233;0.000;99718.602;22.573;2.482;0.404;18.770;390.000;0.922;360.064;76.274;132.499;105.330;182.974;1038.104;18.688;18.402;15.116;0.611
2022;8;21;9;0;233;0.000;99703.602;22.563;2.513;0.438;18.836;390.000;0.890;360.434;87.370;120.458;120.654;166.347;1038.104;18.688;18.402;15.115;0.611
2022;8;21;9;30;233;0.000;99698.600;22.682;2.382;0.413;18.675;390.000;0.867;362.796;96.500;107.788;133.262;148.849;1038.104;18.688;18.402;15.104;0.611
2022;8;21;10;0;233;0.000;99693.598;22.755;2.124;0.412;18.447;390.000;0.854;366.468;102.121;98.627;141.024;136.199;1038.104;18.688;18.402;15.096;0.611
2022;8;21;10;30;233;0.000;99683.598;22.846;2.588;0.435;18.565;390.000;0.851;368.106;101.798;100.601;140.579;138.925;1038.104;18.688;18.402;15.092;0.611
2022;8;21;11;0;233;0.000;99673.597;23.030;2.320;0.421;18.759;390.000;0.859;370.226;98.690;105.362;136.286;145.499;1038.104;18.688;18.402;15.086;0.611
2022;8;21;11;30;233;0.000;99663.600;22.984;2.737;0.405;18.312;390.000;0.878;372.648;96.772;102.559;133.638;141.629;1038.104;18.688;18.402;15.079;0.610
2022;8;21;12;0;233;0.000;99653.602;23.237;2.368;0.387;18.052;390.000;0.905;368.411;92.148;102.462;127.252;141.495;1038.104;18.688;18.402;15.072;0.610
2022;8;21;12;30;233;0.000;99648.600;23.208;2.618;0.488;17.965;390.000;0.942;366.533;93.693;81.798;129.385;112.959;1038.104;18.688;18.402;15.065;0.610
2022;8;21;13;0;233;0.000;99643.598;23.160;2.262;0.416;17.836;390.000;0.986;369.060;91.975;64.397;127.013;88.929;1038.104;18.688;18.402;15.055;0.610
2022;8;21;13;30;233;0.000;99633.598;23.074;2.537;0.525;17.502;390.000;1.036;368.073;89.667;40.032;123.826;55.283;1038.104;18.688;18.402;15.047;0.610
2022;8;21;14;0;233;0.000;99623.597;22.901;2.306;0.385;17.691;390.000;1.090;366.957;82.807;20.221;114.352;27.924;1038.104;18.688;18.402;15.044;0.610
2022;8;21;14;30;233;0.000;99598.597;22.654;2.178;0.373;17.420;390.000;1.148;365.046;73.409;17.108;101.375;23.625;1038.104;18.688;18.402;15.046;0.610
2022;8;21;15;0;233;0.000;99573.597;22.323;2.332;0.448;17.360;390.000;1.209;363.151;63.343;14.664;87.474;20.251;1038.104;18.688;18.402;15.042;0.610
2022;8;21;15;30;233;0.000;99568.598;21.919;2.182;0.340;16.710;390.000;1.272;361.545;52.212;6.912;72.103;9.545;1038.104;18.688;18.402;15.041;0.610
2022;8;21;16;0;233;0.000;99563.600;21.665;1.974;0.312;17.194;390.000;1.335;358.615;39.638;0.603;54.739;0.832;1038.104;18.688;18.402;15.042;0.610
2022;8;21;16;30;233;0.000;99568.598;20.944;1.612;0.262;16.404;390.000;1.398;353.963;25.843;0.000;35.688;0.000;1038.104;18.688;18.402;15.035;0.610
2022;8;21;17;0;233;0.000;99573.597;19.894;1.572;0.271;16.060;390.000;1.460;353.898;11.444;0.000;15.804;0.000;1038.104;18.688;18.402;15.029;0.610
2022;8;21;17;30;233;0.000;99573.597;18.403;1.513;0.286;15.322;390.000;1.520;346.322;7.196;0.000;9.937;0.000;1038.104;18.688;18.402;15.026;0.610
2022;8;21;18;0;233;0.000;99573.597;17.526;1.638;0.293;15.486;390.000;1.578;342.664;2.878;0.069;3.974;0.095;1038.104;18.688;18.402;15.022;0.610
2022;8;21;18;30;233;0.000;99563.600;16.547;1.310;0.241;15.373;390.000;1.632;339.010;2.809;0.138;3.879;0.191;1038.104;18.688;18.402;15.026;0.610
2022;8;21;19;0;233;0.000;99553.602;16.103;1.694;0.322;16.093;390.000;1.683;339.750;2.740;0.207;3.783;0.286;1038.104;18.688;18.402;15.030;0.610
2022;8;21;19;30;233;0.000;99553.602;15.742;1.500;0.235;15.480;390.000;1.728;339.021;2.671;0.276;3.688;0.382;1038.104;18.688;18.402;15.028;0.610
2022;8;21;20;0;233;0.000;99553.602;15.180;1.693;0.253;15.026;390.000;1.768;340.702;2.601;0.346;3.593;0.477;1038.104;18.688;18.402;15.020;0.610
2022;8;21;20;30;233;0.000;99533.601;14.869;1.334;0.236;14.894;390.000;1.801;344.607;2.532;0.415;3.497;0.573;1038.104;18.688;18.402;15.019;0.610
2022;8;21;21;0;233;0.000;99513.600;14.693;1.101;0.246;14.695;390.000;1.828;344.351;2.463;0.484;3.402;0.668;1038.104;18.688;18.402;15.017;0.610
2022;8;21;21;30;233;0.000;99503.599;14.369;1.266;0.220;14.468;390.000;1.846;343.234;2.394;0.553;3.306;0.763;1038.104;18.688;18.402;15.020;0.610
2022;8;21;22;0;233;0.000;99493.598;14.178;1.249;0.219;14.362;390.000;1.857;344.381;2.325;0.622;3.211;0.859;1038.104;18.688;18.402;15.018;0.610
2022;8;21;22;30;233;0.000;99478.599;14.186;0.936;0.202;14.219;390.000;1.859;346.493;2.256;0.691;3.115;0.954;1038.104;18.688;18.402;15.016;0.610
2022;8;21;23;0;233;0.000;99463.600;14.044;0.793;0.148;14.169;390.000;1.853;347.793;2.187;0.760;3.020;1.050;1038.104;18.688;18.402;15.017;0.610
2022;8;21;23;30;233;0.000;99448.600;13.644;0.951;0.165;13.970;390.000;1.839;348.065;2.118;0.829;2.925;1.145;1038.104;18.688;18.402;15.012;0.610
2022;8;22;0;0;234;0.000;99433.601;12.684;1.009;0.152;13.068;390.000;1.816;348.268;2.049;0.898;2.829;1.241;1049.770;18.435;16.666;15.009;0.610
2022;8;22;0;30;234;0.000;99423.600;12.476;0.858;0.179;12.901;390.000;1.786;347.373;1.980;0.967;2.734;1.336;1049.770;18.435;16.666;15.005;0.610
2022;8;22;1;0;234;0.000;99413.600;12.135;0.830;0.150;12.652;390.000;1.750;344.383;1.910;1.037;2.638;1.431;1049.770;18.435;16.666;15.022;0.610
2022;8;22;1;30;234;0.000;99413.600;11.901;0.834;0.136;12.393;390.000;1.707;343.342;1.841;1.106;2.543;1.527;1049.770;18.435;16.666;15.019;0.610
2022;8;22;2;0;234;0.000;99413.600;11.791;0.822;0.160;12.435;390.000;1.659;345.257;1.772;1.175;2.447;1.622;1049.770;18.435;16.666;15.019;0.610
2022;8;22;2;30;234;0.000;99403.599;11.743;0.573;0.111;12.435;390.000;1.607;345.338;2.522;1.842;3.482;2.543;1049.770;18.435;16.666;15.018;0.610
2022;8;22;3;0;234;0.000;99393.598;11.897;0.925;0.169;12.575;390.000;1.551;345.127;3.205;2.575;4.425;3.556;1049.770;18.435;16.666;15.016;0.610
2022;8;22;3;30;234;0.000;99403.599;11.884;1.146;0.210;12.653;390.000;1.492;347.895;9.320;0.000;12.871;0.000;1049.770;18.435;16.666;15.013;0.610
2022;8;22;4;0;234;0.000;99413.600;13.706;1.008;0.178;14.146;390.000;1.431;351.756;12.861;0.000;17.760;0.000;1049.770;18.435;16.666;15.013;0.610
2022;8;22;4;30;234;0.000;99418.598;14.819;0.984;0.156;15.233;390.000;1.369;355.592;10.500;0.000;14.500;0.000;1049.770;18.435;16.666;15.012;0.610
2022;8;22;5;0;234;0.000;99423.597;16.115;0.603;0.179;16.359;390.000;1.306;357.226;8.140;0.000;11.241;0.000;1049.770;18.435;16.666;15.012;0.610
2022;8;22;5;30;234;0.000;99443.598;17.457;1.445;0.315;18.158;390.000;1.243;351.594;9.556;0.000;13.196;0.000;1049.770;18.435;16.666;15.016;0.610
2022;8;22;6;0;234;0.000;99463.600;17.624;1.132;0.216;18.766;390.000;1.181;350.533;10.972;0.000;15.152;0.000;1049.770;18.435;16.666;15.005;0.610
2022;8;22;6;30;234;0.000;99478.599;17.932;1.199;0.221;19.028;390.000;1.122;353.945;15.457;0.000;21.345;0.000;1049.770;18.435;16.666;14.965;0.610
2022;8;22;7;0;234;0.000;99493.598;17.810;0.630;0.101;18.941;390.000;1.066;353.995;19.942;0.000;27.539;0.000;1049.770;18.435;16.666;14.949;0.610
2022;8;22;7;30;234;0.000;99533.598;17.780;0.374;0.080;19.020;390.000;1.014;356.190;26.315;0.000;36.339;0.000;1049.770;18.435;16.666;14.939;0.610
2022;8;22;8;0;234;0.000;99573.597;17.639;0.429;0.089;18.927;390.000;0.967;356.338;32.688;0.000;45.140;0.000;1049.770;18.435;16.666;14.926;0.611
2022;8;22;8;30;234;0.000;99588.600;17.534;0.669;0.140;18.580;390.000;0.927;360.064;87.921;0.000;121.414;0.000;1049.770;18.435;16.666;14.913;0.611
2022;8;22;9;0;234;0.000;99603.602;17.524;0.584;0.106;18.258;390.000;0.895;360.434;111.994;31.160;154.658;43.030;1049.770;18.435;16.666;14.899;0.611
2022;8;22;9;30;234;0.000;99648.600;18.089;1.001;0.198;17.839;390.000;0.872;362.796;110.061;64.486;151.989;89.052;1049.770;18.435;16.666;14.880;0.611
2022;8;22;10;0;234;0.000;99693.598;18.608;1.088;0.217;17.305;390.000;0.859;366.468;97.520;108.420;134.671;149.723;1049.770;18.435;16.666;14.863;0.611
2022;8;22;10;30;234;0.000;99728.599;19.355;0.689;0.171;17.151;390.000;0.857;368.106;86.596;135.158;119.585;186.647;1049.770;18.435;16.666;14.851;0.612
2022;8;22;11;0;234;0.000;99763.600;20.195;1.107;0.187;17.013;390.000;0.865;370.226;69.344;168.225;95.761;232.311;1049.770;18.435;16.666;14.836;0.612
2022;8;22;11;30;234;0.000;99783.601;20.831;1.069;0.259;16.262;390.000;0.883;372.648;69.508;161.216;95.987;222.632;1049.770;18.435;16.666;14.828;0.612
2022;8;22;12;0;234;0.000;99803.602;21.767;1.140;0.249;15.578;390.000;0.911;368.411;66.004;157.875;91.148;218.018;1049.770;18.435;16.666;14.821;0.612
2022;8;22;12;30;234;0.000;99813.600;22.132;0.950;0.210;15.325;390.000;0.948;366.533;77.455;119.752;106.961;165.372;1049.770;18.435;16.666;14.818;0.612
2022;8;22;13;0;234;0.000;99823.597;22.477;0.828;0.280;15.013;390.000;0.992;369.060;83.096;87.438;114.752;120.748;1049.770;18.435;16.666;14.813;0.612
2022;8;22;13;30;234;0.000;99838.600;22.601;0.456;0.119;14.635;390.000;1.041;368.073;83.093;62.422;114.747;86.201;1049.770;18.435;16.666;14.805;0.612
2022;8;22;14;0;234;0.000;99853.602;22.639;0.937;0.233;14.775;390.000;1.096;366.957;79.391;41.103;109.636;56.761;1049.770;18.435;16.666;14.802;0.612
