year;month;day;hour;minute;doy;NEE;GPP;Reco;H;Gflux;Rnet;Qc_NEE;Qc_H;LE;ET;NEE_1;GPP_1;GPP_2;GPP_3;GPP_4;Reco_1;Reco_2;Reco_3;Reco_4;Qc_NEE_1;Qc_ET
2018;1;4;0;30;4.021;0.590;0.040;0.630;-8.912;-2.599;NaN;0;0;6.624;0.147;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;1;0;4.042;0.801;-0.171;0.630;-12.990;-2.594;NaN;0;0;10.501;0.233;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;1;30;4.062;0.783;-0.152;0.631;-9.482;-2.589;NaN;0;0;7.752;0.172;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;2;0;4.083;0.657;-0.026;0.631;-2.437;-2.582;NaN;0;0;8.428;0.187;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;2;30;4.104;0.663;-0.033;0.630;-2.655;-2.582;NaN;0;1;10.817;0.240;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;3;0;4.125;0.619;0.012;0.631;-2.874;-2.580;NaN;0;0;8.429;0.187;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;3;30;4.146;0.540;0.092;0.632;-6.630;-2.572;NaN;0;0;2.930;0.065;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;4;0;4.167;0.946;-0.315;0.631;-6.626;-2.572;NaN;0;0;11.179;0.248;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;4;30;4.188;0.494;0.136;0.630;-6.920;-2.572;NaN;0;0;3.155;0.070;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;5;0;4.208;0.641;-0.010;0.631;-5.905;-2.566;NaN;0;1;5.409;0.120;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;5;30;4.229;0.625;0.006;0.631;-4.890;-2.562;NaN;0;0;6.491;0.144;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;6;0;4.250;0.425;0.206;0.631;-11.833;-2.558;NaN;0;0;15.508;0.344;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;6;30;4.271;0.425;0.206;0.631;-10.785;-2.553;NaN;0;0;4.057;0.090;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;7;0;4.292;0.373;0.258;0.631;-19.490;-2.552;NaN;0;0;-7.889;-0.175;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;7;30;4.312;0.526;0.106;0.632;-23.348;-2.547;NaN;0;0;15.645;0.347;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;8;0;4.333;0.519;0.112;0.631;-15.048;-2.543;NaN;0;0;5.636;0.125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;8;30;4.354;0.781;-0.150;0.631;-10.869;-2.543;NaN;0;0;11.634;0.258;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;9;0;4.375;0.502;0.129;0.631;-9.716;-2.542;NaN;0;0;11.815;0.262;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;9;30;4.396;0.356;0.275;0.631;-12.467;-2.533;NaN;0;0;4.781;0.106;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;10;0;4.417;-0.175;0.806;0.631;1.061;-2.533;NaN;0;0;12.494;0.277;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;10;30;4.438;0.203;0.428;0.631;4.693;-2.526;NaN;0;0;13.577;0.301;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;11;0;4.458;-0.361;0.992;0.631;0.533;-2.524;NaN;0;0;17.094;0.379;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;11;30;4.479;0.367;0.264;0.631;-1.613;-2.523;NaN;0;0;9.607;0.213;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;12;0;4.500;-0.915;1.547;0.632;-3.052;-2.518;NaN;0;1;7.938;0.176;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;12;30;4.521;-0.126;0.757;0.631;-4.491;-2.514;NaN;0;1;7.216;0.160;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;13;0;4.542;0.527;0.104;0.631;-5.930;-2.513;NaN;0;1;7.937;0.176;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;13;30;4.562;0.290;0.341;0.631;-7.368;-2.511;NaN;0;1;11.229;0.249;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;14;0;4.583;0.315;0.316;0.631;-8.807;-2.510;NaN;0;1;8.659;0.192;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;14;30;4.604;0.217;0.414;0.631;-10.246;-2.505;NaN;0;1;7.847;0.174;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;15;0;4.625;0.345;0.286;0.631;-11.685;-2.503;NaN;0;0;6.810;0.151;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;15;30;4.646;0.450;0.181;0.631;-9.531;-2.499;NaN;0;0;9.516;0.211;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;16;0;4.667;0.189;0.442;0.631;-6.054;-2.496;NaN;0;0;4.059;0.090;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;16;30;4.688;0.553;0.079;0.632;-6.392;-2.496;NaN;0;0;7.982;0.177;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;17;0;4.708;0.111;0.520;0.631;-5.789;-2.495;NaN;0;0;8.207;0.182;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;17;30;4.729;0.804;-0.173;0.631;-7.646;-2.494;NaN;0;0;12.355;0.274;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;18;0;4.750;0.351;0.280;0.631;-9.867;-2.494;NaN;0;1;10.552;0.234;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;18;30;4.771;1.012;-0.381;0.631;-12.087;-2.490;NaN;0;1;5.636;0.125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;19;0;4.792;0.966;-0.335;0.631;-14.308;-2.488;NaN;0;1;7.665;0.170;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;19;30;4.812;1.225;-0.594;0.631;-16.529;-2.490;NaN;0;1;13.662;0.303;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;20;0;4.833;0.753;-0.122;0.631;-18.749;-2.486;NaN;0;1;11.317;0.251;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;20;30;4.854;0.695;-0.064;0.631;-20.970;-2.484;NaN;0;0;17.358;0.385;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;21;0;4.875;0.474;0.158;0.632;-19.416;-2.484;NaN;0;0;8.341;0.185;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;21;30;4.896;-0.152;0.783;0.631;-20.126;-2.484;NaN;0;1;7.799;0.173;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;22;0;4.917;0.170;0.461;0.631;-20.836;-2.484;NaN;0;1;9.557;0.212;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;22;30;4.938;0.761;-0.130;0.631;-21.546;-2.484;NaN;0;1;9.331;0.207;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;23;0;4.958;0.682;-0.051;0.631;-22.256;-2.484;NaN;0;0;9.061;0.201;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;4;23;30;4.979;0.872;-0.241;0.631;-24.787;-2.484;NaN;0;0;9.647;0.214;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;0;0;5.000;0.285;0.327;0.612;-22.952;-2.484;NaN;0;1;11.404;0.253;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;0;30;5.021;0.775;-0.164;0.611;-21.116;-2.483;NaN;0;1;5.679;0.126;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;1;0;5.042;0.610;0.001;0.611;-19.281;-2.483;NaN;0;0;8.699;0.193;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;1;30;5.062;0.573;0.039;0.612;-19.459;-2.482;NaN;0;1;12.169;0.270;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;2;0;5.083;0.577;0.035;0.612;-19.636;-2.484;NaN;0;0;9.600;0.213;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;2;30;5.104;0.335;0.277;0.612;-22.385;-2.482;NaN;0;0;13.655;0.303;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;3;0;5.125;0.464;0.147;0.611;-23.639;-2.478;NaN;0;0;11.086;0.246;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;3;30;5.146;0.386;0.226;0.612;-31.976;-2.478;NaN;0;1;8.518;0.189;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;4;0;5.167;0.357;0.255;0.612;-40.313;-2.481;NaN;0;1;11.086;0.246;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;4;30;5.188;0.468;0.143;0.611;-48.650;-2.482;NaN;0;0;13.429;0.298;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;5;0;5.208;0.310;0.302;0.612;-38.282;-2.477;NaN;0;1;10.050;0.223;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;5;30;5.229;0.596;0.017;0.613;-27.915;-2.475;NaN;0;0;6.895;0.153;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;6;0;5.250;0.685;-0.073;0.612;-27.135;-2.477;NaN;0;0;9.103;0.202;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;6;30;5.271;0.555;0.057;0.612;-25.465;-2.481;NaN;0;0;7.661;0.170;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;7;0;5.292;0.869;-0.257;0.612;-22.804;-2.476;NaN;0;1;13.790;0.306;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;7;30;5.312;1.268;-0.656;0.612;-20.143;-2.475;NaN;0;0;11.131;0.247;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;8;0;5.333;0.588;0.023;0.611;-26.579;-2.475;NaN;0;1;18.206;0.404;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;8;30;5.354;0.927;-0.316;0.611;-33.015;-2.479;NaN;0;0;10.229;0.227;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;9;0;5.375;0.327;0.284;0.611;-34.108;-2.475;NaN;0;0;12.978;0.288;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;9;30;5.396;0.647;-0.035;0.612;-35.354;-2.474;NaN;0;0;11.986;0.266;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;10;0;5.417;0.792;-0.181;0.611;-26.139;-2.474;NaN;0;0;24.872;0.552;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;10;30;5.438;0.668;-0.056;0.612;-28.632;-2.475;NaN;0;0;14.645;0.325;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;11;0;5.458;0.685;-0.072;0.613;-32.558;-2.475;NaN;0;0;14.869;0.330;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;11;30;5.479;0.759;-0.147;0.612;-25.637;-2.474;NaN;0;0;5.722;0.127;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;12;0;5.500;0.031;0.580;0.611;-44.758;-2.472;NaN;0;0;7.478;0.166;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;12;30;5.521;0.033;0.579;0.612;-35.020;-2.474;NaN;0;0;8.693;0.193;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;13;0;5.542;-0.022;0.633;0.611;-42.925;-2.478;NaN;0;0;4.459;0.099;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;13;30;5.562;-0.032;0.643;0.611;-32.878;-2.479;NaN;0;0;7.523;0.167;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;14;0;5.583;0.065;0.546;0.611;-30.983;-2.492;NaN;0;0;6.845;0.152;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;14;30;5.604;-0.217;0.829;0.612;-31.485;-2.543;NaN;0;0;12.155;0.270;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;15;0;5.625;0.369;0.242;0.611;-28.922;-2.635;NaN;0;0;4.906;0.109;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;15;30;5.646;0.899;-0.288;0.611;-41.891;-2.724;NaN;0;0;5.086;0.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;16;0;5.667;1.186;-0.575;0.611;-38.057;-2.789;NaN;0;0;10.983;0.244;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;16;30;5.688;0.457;0.154;0.611;-23.290;-2.827;NaN;0;0;8.463;0.188;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;17;0;5.708;0.329;0.281;0.610;-16.283;-2.848;NaN;0;0;2.971;0.066;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;17;30;5.729;0.653;-0.043;0.610;-23.891;-2.853;NaN;0;0;15.266;0.339;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;18;0;5.750;1.050;-0.440;0.610;-33.986;-2.845;NaN;0;0;10.721;0.238;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;18;30;5.771;-0.293;0.903;0.610;-27.899;-2.833;NaN;0;1;8.020;0.178;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;19;0;5.792;0.091;0.518;0.609;-21.813;-2.820;NaN;0;0;10.183;0.226;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;19;30;5.812;0.654;-0.045;0.609;-16.300;-2.803;NaN;0;0;24.277;0.539;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;20;0;5.833;0.042;0.566;0.608;-10.608;-2.784;NaN;0;0;16.568;0.368;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;20;30;5.854;0.533;0.076;0.609;-18.442;-2.764;NaN;0;0;11.928;0.265;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;21;0;5.875;0.554;0.055;0.609;-17.316;-2.748;NaN;0;0;12.873;0.286;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;21;30;5.896;1.080;-0.472;0.608;-18.531;-2.733;NaN;0;0;9.946;0.221;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;22;0;5.917;1.685;-1.077;0.608;-25.566;-2.721;NaN;0;0;9.495;0.211;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;22;30;5.938;0.833;-0.225;0.608;-20.212;-2.705;NaN;0;0;18.721;0.416;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;23;0;5.958;0.961;-0.354;0.607;-28.625;-2.694;NaN;0;0;22.278;0.495;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;5;23;30;5.979;0.488;0.120;0.608;-18.661;-2.683;NaN;0;0;5.131;0.114;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;0;0;6.000;0.562;0.027;0.589;-19.378;-2.674;NaN;0;0;14.047;0.312;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;0;30;6.021;0.315;0.274;0.589;-19.977;-2.671;NaN;0;1;10.852;0.241;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;1;0;6.042;0.503;0.086;0.589;-20.575;-2.667;NaN;0;0;8.963;0.199;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;1;30;6.062;0.673;-0.084;0.589;-21.518;-2.660;NaN;0;0;4.460;0.099;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;2;0;6.083;0.311;0.277;0.588;-20.384;-2.662;NaN;0;0;6.263;0.139;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;2;30;6.104;0.446;0.142;0.588;-16.849;-2.669;NaN;0;0;7.886;0.175;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;3;0;6.125;0.338;0.250;0.588;-8.092;-2.669;NaN;0;0;9.193;0.204;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;3;30;6.146;0.002;0.587;0.589;-9.823;-2.668;NaN;0;1;11.447;0.254;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;4;0;6.167;1.619;-1.031;0.588;-11.555;-2.668;NaN;0;0;9.284;0.206;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;4;30;6.188;0.656;-0.067;0.589;-12.143;-2.665;NaN;0;0;7.301;0.162;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;5;0;6.208;0.945;-0.356;0.589;2.042;-2.660;NaN;0;0;2.299;0.051;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;5;30;6.229;0.180;0.409;0.589;22.738;-2.653;NaN;0;0;4.101;0.091;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;6;0;6.250;0.589;0.000;0.589;24.254;-2.645;NaN;1;1;9.690;0.215;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;6;30;6.271;0.567;0.022;0.589;25.770;-2.638;NaN;0;0;-1.713;-0.038;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;7;0;6.292;0.589;0.000;0.589;33.030;-2.630;NaN;1;0;-4.462;-0.099;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;7;30;6.312;0.589;0.000;0.589;41.662;-2.620;NaN;1;0;6.806;0.151;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;8;0;6.333;0.590;0.000;0.590;65.778;-2.608;NaN;1;0;-1.037;-0.023;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;8;30;6.354;0.590;0.000;0.590;32.756;-2.597;NaN;1;1;9.825;0.218;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;9;0;6.375;0.587;0.003;0.590;-0.266;-2.590;NaN;1;0;5.363;0.119;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;9;30;6.396;0.556;0.033;0.589;-6.569;-2.583;NaN;1;0;8.248;0.183;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;10;0;6.417;1.295;-0.706;0.589;6.236;-2.576;NaN;0;0;14.782;0.328;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;10;30;6.438;0.874;-0.284;0.590;24.272;-2.571;NaN;0;0;10.906;0.242;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;11;0;6.458;0.994;-0.404;0.590;20.476;-2.565;NaN;0;0;14.196;0.315;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;11;30;6.479;0.325;0.265;0.590;26.475;-2.561;NaN;0;0;8.473;0.188;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;12;0;6.500;0.369;0.220;0.589;14.493;-2.556;NaN;0;0;19.110;0.424;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;12;30;6.521;0.403;0.187;0.590;27.982;-2.550;NaN;0;0;14.603;0.324;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;13;0;6.542;0.260;0.330;0.590;23.960;-2.545;NaN;0;0;14.333;0.318;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;13;30;6.562;1.115;-0.525;0.590;12.216;-2.539;NaN;0;0;30.516;0.677;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;14;0;6.583;-0.630;1.220;0.590;-7.932;-2.538;NaN;0;0;9.288;0.206;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;14;30;6.604;0.510;0.081;0.591;-10.241;-2.533;NaN;0;1;2.075;0.046;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;15;0;6.625;-0.239;0.830;0.591;-12.550;-2.532;NaN;0;0;17.732;0.393;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;15;30;6.646;1.364;-0.773;0.591;6.319;-2.530;NaN;0;0;25.408;0.563;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;16;0;6.667;1.002;-0.410;0.592;-27.611;-2.531;NaN;0;0;21.490;0.476;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;16;30;6.688;1.407;-0.816;0.591;-19.404;-2.524;NaN;0;0;25.424;0.563;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;17;0;6.708;0.952;-0.361;0.591;-33.415;-2.522;NaN;0;0;19.471;0.431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;17;30;6.729;1.462;-0.871;0.591;-9.909;-2.522;NaN;0;0;25.217;0.558;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;18;0;6.750;0.484;0.108;0.592;103.146;-2.521;NaN;0;0;11.257;0.249;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;18;30;6.771;1.079;-0.487;0.592;44.452;-2.520;NaN;0;0;35.861;0.793;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;19;0;6.792;0.889;-0.297;0.592;-17.673;-2.516;NaN;0;0;23.203;0.513;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;19;30;6.812;0.727;-0.134;0.593;-19.753;-2.511;NaN;0;1;20.310;0.449;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;20;0;6.833;0.785;-0.192;0.593;-21.832;-2.506;NaN;0;1;24.835;0.549;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;20;30;6.854;1.330;-0.737;0.593;-23.912;-2.497;NaN;0;1;29.091;0.643;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;21;0;6.875;1.095;-0.502;0.593;-25.992;-2.497;NaN;0;1;27.917;0.617;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;21;30;6.896;0.830;-0.236;0.594;-28.072;-2.495;NaN;0;1;16.335;0.361;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;22;0;6.917;0.678;-0.085;0.593;-30.151;-2.494;NaN;0;1;24.843;0.549;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;22;30;6.938;1.018;-0.424;0.594;-32.231;-2.495;NaN;0;1;30.410;0.672;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;23;0;6.958;1.576;-0.982;0.594;-34.311;-2.493;NaN;0;0;63.451;1.402;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;6;23;30;6.979;0.368;0.226;0.594;-46.080;-2.493;NaN;0;0;23.586;0.521;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;7;0;0;7.000;0.650;-0.075;0.575;-57.882;-2.493;NaN;0;0;25.230;0.557;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;1;7;0;30;7.021;0.834;-0.260;0.574;-46.769;-2.491;NaN;0;0;26.239;0.579;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
